TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-02-10 18:35:34.878,0.05661884,0.2510089,-0.47478822,-0.24765298,0.14900996,0.39440674,-0.35537997,-0.016508108,0.5849309,0.88595587,0.13640606,0.6347263,0.18043984,1.4126297,0.16147366,0.1944375,-0.09093091,1.4030596,-0.30052015,-0.27725825,785.31134,779.67035,791.3553,801.8315,NaN,NaN,-0.4259033203125,-0.0751953125,0.87884521484375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:35.892,0.064278,0.1496085,-0.3517523,0.015531552,0.39155367,0.74279463,-0.059150923,0.18754844,0.70793444,1.1511201,0.17534034,0.89170176,0.17351304,1.5975986,0.116208434,0.16817835,-0.08598899,1.3753239,-0.16658105,-0.25267413,784.10254,782.0879,790.14655,791.3553,NaN,NaN,-0.42767333984375,-0.075927734375,0.8822021484375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:36.901,-0.051120516,0.08157651,-0.0130128795,0.27630422,0.40055573,0.61145306,-0.045895834,0.39426816,0.702237,1.0185665,0.19234572,0.9750344,0.21835186,1.5957538,0.057485424,0.101199575,-0.044641726,1.3125172,-0.083339475,-0.17189653,785.7143,801.02563,805.05493,805.8608,NaN,NaN,-0.42352294921875,-0.072998046875,0.88043212890625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:37.907,0.16289666,-0.25941795,-0.04078392,0.14744423,0.14348963,0.21409145,-0.142495,0.26910824,0.6806684,1.115829,0.04936132,0.7989246,0.28794694,1.4468424,0.0077992072,0.23119953,-0.20140351,1.4157617,-0.22438319,-0.3445616,802.23444,777.25275,793.36993,804.65204,NaN,NaN,-0.4293212890625,-0.07354736328125,0.88140869140625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:38.907,-0.041342527,-0.10470315,-0.4147847,0.22546023,0.067519024,0.18109006,0.017860632,0.33043402,0.6014293,1.0708284,-0.0514401,0.4591075,0.11776621,1.5155294,-0.07256052,0.01519508,-0.2173841,1.3664354,-0.20360479,-0.4353551,784.5055,791.75824,788.1319,791.3553,NaN,NaN,-0.427490234375,-0.06854248046875,0.88079833984375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:39.919,-0.10558179,-0.026655667,-0.37594533,0.15442745,-0.021085184,0.13969602,0.0017780587,0.24912827,0.49970496,0.8109163,0.011019741,0.5345209,0.10438781,1.6070583,-0.0065941582,0.14076905,-0.27405143,1.2864763,-0.10845704,-0.33234826,796.99634,763.5531,786.9231,792.5641,NaN,NaN,-0.42266845703125,-0.078857421875,0.881103515625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:40.932,0.3509683,-0.026655667,-0.25314495,0.120664105,0.17551145,0.13969602,-0.5005714,0.13244435,0.4118071,0.8109163,-0.06441011,0.68430144,0.12483953,1.6070583,0.111796975,0.15249191,-0.2465326,1.2864763,-0.08876233,-0.24237539,801.4286,788.93774,794.9817,805.4579,NaN,NaN,-0.42425537109375,-0.0758056640625,0.878662109375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:41.934,0.04780809,-0.092136934,-0.32033077,0.24979712,0.12001247,0.5495239,-0.27048278,0.26179487,0.8541003,1.1808882,0.27675617,0.88488054,0.15811934,1.6602318,0.19242832,0.19426706,-0.17149146,1.3033752,-0.22541106,-0.5307023,784.5055,790.54944,785.31134,788.1319,NaN,NaN,-0.42578125,-0.07025146484375,0.88201904296875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:42.945,0.23561555,0.026234692,-0.22723365,0.24482755,0.4588101,0.52598923,-0.0105824135,0.4011656,0.9271265,1.2155691,0.31466758,0.91076446,0.25207007,1.6768302,0.13270053,0.116732486,-0.24454005,1.3528662,-0.16280845,-0.49978662,799.011,820.3663,790.9524,797.3993,NaN,NaN,-0.4246826171875,-0.0755615234375,0.8765869140625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:43.957,0.28820488,-0.0027632457,-0.2842903,0.20585708,0.27710652,0.4264669,-0.19358623,0.309001,0.8623687,0.9254982,-0.120475516,0.89585656,0.08374605,1.5945615,0.12888108,0.09479221,-0.1325895,1.3867712,-0.06969098,-0.26387414,801.02563,796.99634,795.78754,800.2198,NaN,NaN,-0.42144775390625,-0.07708740234375,0.882080078125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:44.969,0.21052401,0.14390197,-0.4222626,-0.039020117,0.12709019,0.32896304,-0.1468661,0.19962461,0.7771379,0.8225744,0.1138332,0.9162749,0.04132449,1.5955623,0.090327784,0.07831322,-0.15278651,1.38711,-0.29307592,-0.28805596,790.54944,793.7729,796.1905,788.93774,NaN,NaN,-0.42156982421875,-0.07318115234375,0.87982177734375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:45.982,0.2381062,0.14897612,-0.27357203,-0.14945841,0.24621578,0.70465475,-0.23231989,0.20222144,1.0038763,0.8264745,0.25725812,0.9891336,0.09801716,1.5053469,0.108975165,0.041009862,-0.18009283,1.4184731,-0.15764704,-0.26272506,789.7436,804.2491,795.38464,796.99634,NaN,NaN,-0.422119140625,-0.080322265625,0.88116455078125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:46.991,0.11517628,-0.047519576,-0.2349718,-0.067700535,0.23066242,0.65449953,-0.029107813,0.12491032,1.0121024,0.88306504,0.24283765,0.96251965,0.100872904,1.5154825,0.12985605,0.03682271,-0.16376704,1.3000764,-0.25922212,-0.35896665,787.326,782.49084,782.8938,789.34064,NaN,NaN,-0.42041015625,-0.07501220703125,0.88116455078125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:48.006,0.273648,-0.086702466,-0.28229415,0.3306148,0.3965519,0.60736686,-0.04774206,0.2673251,1.0830677,0.82112885,0.1459173,0.9664009,0.14229049,1.6343446,0.20009702,0.04215219,-0.2094154,1.347423,-0.17946476,-0.46667987,795.78754,772.8205,792.96704,807.0696,NaN,NaN,-0.41949462890625,-0.071044921875,0.88348388671875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:49.013,0.5962935,0.050666124,0.35246024,0.5155251,0.4574187,0.32226738,-0.018420432,0.47630155,0.94282943,0.584235,-0.20588182,0.65208375,0.14708757,1.6078507,0.06917914,0.009908365,-0.14758915,1.4087261,-0.050316926,-0.35566422,783.69965,773.6264,787.72894,792.96704,NaN,NaN,-0.41998291015625,-0.0718994140625,0.89013671875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:50.023,0.530586,0.050666124,0.72914857,0.55022705,0.31988615,0.32226738,0.15874703,0.23345669,0.77233344,0.584235,0.20956321,0.68845224,0.3414542,1.6078507,0.20277388,0.062099002,-0.17148659,1.4087261,-0.095683746,-0.35763246,800.2198,809.89014,794.9817,797.3993,NaN,NaN,-0.42315673828125,-0.0830078125,0.8841552734375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:51.030,1.0634032,0.050666124,1.2137792,0.71538603,0.8083847,0.32226738,0.9581832,0.52389795,1.170936,0.584235,1.2214435,1.0480409,0.55174357,1.6078507,0.658297,0.25857675,0.03622488,1.4087261,-0.006673498,-0.2708428,784.5055,773.6264,789.7436,793.36993,NaN,NaN,-0.41607666015625,-0.075927734375,0.8851318359375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:52.040,0.60747856,0.050666124,0.6264286,0.36607128,0.28566915,0.32226738,0.4147811,0.23467293,0.89875317,0.584235,0.9241104,0.74357015,0.39682984,1.6078507,0.33521396,0.2515647,0.09567254,1.4087261,-0.108835705,-0.036846362,791.75824,809.0842,796.1905,797.8022,NaN,NaN,-0.41729736328125,-0.0748291015625,0.88519287109375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:53.053,0.09526088,0.30952975,-0.04578107,0.22557993,-0.12364653,0.6942928,-0.20994243,0.19525963,0.42116,0.732206,-0.03597538,0.38957715,0.24271877,1.606146,0.15965712,0.14396617,-0.16615328,1.288493,-0.18329053,-0.18210573,803.44324,818.3516,798.60803,807.47253,NaN,NaN,-0.41839599609375,-0.07440185546875,0.8885498046875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:54.068,0.46805644,0.46116304,0.7680482,0.29349157,0.25740582,0.73027235,0.1788915,0.13243553,0.5427174,1.1243688,0.20604108,0.3705519,0.30628437,1.6653528,0.20289285,0.18707258,-0.061412513,1.3558527,-0.12331106,-0.087248005,789.34064,807.47253,795.78754,796.99634,NaN,NaN,-0.423095703125,-0.07086181640625,0.87811279296875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:55.069,0.4820784,0.46116304,0.59091175,0.3420277,0.27092403,0.73027235,-0.04262416,-0.051695544,0.61154497,1.1243688,0.17724052,0.32235897,0.28976852,1.6653528,0.06336564,0.13174307,-0.049933806,1.3558527,-0.24694213,-0.09093297,809.0842,806.6667,815.12823,818.7546,NaN,NaN,-0.4176025390625,-0.07415771484375,0.89434814453125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:55.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-02-10 18:35:56.070,0.3261976,0.46116304,0.84085804,-0.09813709,0.15846092,0.73027235,0.24749985,-0.19133,0.13076334,1.1243688,0.20238096,0.167867,0.23045824,1.6653528,-0.050179567,0.10603419,-0.02824487,1.3558527,-0.07424922,-0.05665099,783.2967,796.1905,786.52014,796.99634,NaN,NaN,-0.42047119140625,-0.07373046875,0.8707275390625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:57.076,0.3261976,0.46116304,0.8830974,-0.09813709,0.15846092,0.73027235,0.27018738,-0.19133,0.13076334,1.1243688,0.20613424,0.167867,0.23045824,1.6653528,0.06738488,0.10603419,-0.02824487,1.3558527,0.011739739,-0.05665099,790.54944,823.9927,797.8022,788.93774,NaN,NaN,-0.419677734375,-0.07928466796875,0.88262939453125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:58.081,-0.06114617,0.14396966,-0.028305877,0.10560161,0.1882151,0.34260154,-0.30249482,0.2357297,0.6013356,0.8583989,0.0011684616,0.5969753,0.2067822,1.4601854,0.08548423,0.059198078,-0.1839614,1.3773501,-0.23429157,0.040452555,793.36993,761.9414,789.34064,788.5348,NaN,NaN,-0.4149169921875,-0.0687255859375,0.88702392578125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:35:58.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-02-10 18:35:59.092,-0.12432758,0.24327165,-0.38649774,-0.269258,-0.01346125,0.53469527,-0.49370086,-0.17915477,0.6406624,0.94428,-0.09539821,0.57396555,0.11998296,1.5202302,0.16400586,0.17943716,-0.15099743,1.1859311,-0.28873873,-0.038969304,809.4872,779.2674,786.52014,806.26373,NaN,NaN,-0.41473388671875,-0.07464599609375,0.89251708984375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:00.106,-0.06700385,-0.010242182,0.13668141,-0.33399537,-0.25584936,0.5908076,-0.32214996,-0.28201395,0.49949273,0.9156671,-0.113342814,0.48380506,0.00382888,1.4902889,0.32688144,0.23298988,-0.018019166,1.0844475,-0.21140237,-0.048037007,817.1429,809.4872,803.44324,803.44324,NaN,NaN,-0.4078369140625,-0.07415771484375,0.89508056640625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:00.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-02-10 18:36:01.124,-0.06700385,-0.010242182,0.8914065,0.74681735,-0.25584936,0.5908076,0.46397516,0.5847015,0.49949273,0.9156671,0.6008775,0.82870346,0.00382888,1.4902889,0.4102133,0.23475543,-0.018019166,1.0844475,0.042381715,-0.12590572,791.75824,798.60803,822.7839,792.5641,NaN,NaN,-0.41802978515625,-0.076904296875,0.8800048828125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:02.133,-0.06700385,-0.010242182,0.88969004,0.8310882,-0.25584936,0.5908076,0.51819867,0.6784416,0.49949273,0.9156671,0.38154873,0.8285421,0.00382888,1.4902889,0.31972265,0.27359635,-0.018019166,1.0844475,0.08554283,-0.23359178,798.60803,820.3663,792.1612,798.20514,NaN,NaN,-0.412109375,-0.07733154296875,0.88519287109375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:03.138,0.20040579,-0.23248877,0.31059375,-0.047234435,0.1269195,0.31411314,-0.23283833,0.054540567,0.84841686,1.1415665,0.21423712,0.6960012,0.17259245,1.5263078,0.0064783464,0.05179155,0.13500193,1.4012377,-0.27632678,-0.25626186,787.72894,778.0586,790.54944,792.96704,NaN,NaN,-0.41064453125,-0.07769775390625,0.88287353515625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:04.150,0.1505107,0.033666372,0.10574802,0.39822605,0.5339719,0.33574066,-0.118128486,0.34228447,1.0718473,1.0595996,0.2258379,0.8361155,0.16342196,1.5485778,-0.038659234,-0.038301915,-0.006891891,1.3850619,-0.20709164,-0.2739505,799.81683,792.96704,796.1905,803.0403,NaN,NaN,-0.40863037109375,-0.0748291015625,0.88592529296875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:05.155,0.053937715,0.026165593,-0.14292228,0.23194604,0.4195096,0.328456,-0.26561227,0.3313696,0.8897276,0.9978377,0.21295463,0.89623386,0.11696796,1.4954686,-0.07406878,0.12416402,-0.14094095,1.3478442,-0.27291897,-0.24873225,805.05493,796.1905,788.1319,800.2198,NaN,NaN,-0.41046142578125,-0.06982421875,0.8873291015625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:06.173,-0.06464696,-0.22510177,-0.27796012,-0.10289739,0.39094043,0.23811343,-0.11382254,0.22150901,0.90138364,0.93074954,0.11892633,0.8473241,0.18023139,1.698956,0.041246418,0.28190136,-0.104955904,1.3559645,-0.20777282,-0.08790789,788.5348,784.10254,795.78754,799.81683,NaN,NaN,-0.41229248046875,-0.07373046875,0.885986328125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:07.176,0.21921006,0.19289674,-0.25835598,0.050102327,0.3151934,0.59279156,-0.07511441,0.21380088,1.1442091,0.98106986,0.21026006,0.98040193,0.26286504,1.5656526,0.03006488,0.17674206,-0.08031894,1.293467,-0.34349966,-0.11684837,802.6374,796.5934,789.34064,793.7729,NaN,NaN,-0.40960693359375,-0.0736083984375,0.88970947265625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:08.178,0.04805177,0.26725808,-0.30231965,-0.18988408,0.30934805,0.86884224,-0.29582065,0.26541921,1.1296334,0.9751377,0.1983584,0.96962965,0.24906853,1.5735521,0.054153763,0.03898552,-0.17483792,1.2281547,-0.19463293,-0.21749337,792.96704,802.23444,793.7729,803.8461,NaN,NaN,-0.4088134765625,-0.0775146484375,0.88702392578125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:09.182,0.13065752,0.1772357,-0.39909804,0.014123834,0.4934901,0.47281805,-0.45308995,0.39189208,0.8200164,0.9476477,-0.06790294,0.83227813,0.2757806,1.5804751,0.001479163,-0.08358226,-0.21406169,1.2423434,-0.18000412,-0.18217228,794.17584,778.0586,788.1319,797.8022,NaN,NaN,-0.41265869140625,-0.07379150390625,0.88653564453125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:10.186,0.057993967,0.053890068,-0.81489205,-0.14800027,0.21503082,0.5572658,-0.50046307,0.036328167,0.79402584,1.1812208,0.0030891255,0.60624176,0.2235654,1.5542907,0.01928021,0.112346455,-0.13992432,1.2868366,-0.20713843,-0.16606659,783.2967,794.57874,788.1319,794.9817,NaN,NaN,-0.41204833984375,-0.072021484375,0.88775634765625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:11.189,-0.3268257,0.027102735,-0.25620556,-0.1344454,0.029418034,0.51972824,-0.24800293,0.040611316,0.5104367,1.1775643,0.1846223,0.53480834,0.13842723,1.5403537,0.027003754,0.23296879,-0.15484785,1.3488592,-0.21690433,-0.4295611,789.34064,789.7436,794.17584,797.8022,NaN,NaN,-0.40869140625,-0.07342529296875,0.89447021484375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:12.194,0.06300422,0.11574518,-0.24260756,-0.13674946,0.16992097,0.4444705,-0.20348467,0.17775606,0.80090576,0.974084,0.37761924,0.8507303,0.24030754,1.581552,0.15072955,0.1716392,-0.03729068,1.3662015,-0.2270818,-0.35552195,804.2491,809.89014,797.3993,808.68134,NaN,NaN,-0.40997314453125,-0.06927490234375,0.89349365234375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:13.197,0.34081435,0.1062926,-0.04801235,0.008925321,0.3216018,0.2671606,-0.20026821,0.2952539,0.92931813,0.99842715,0.34608334,0.8806721,0.17329542,1.7093788,0.19715226,0.079176985,0.035590604,1.3281996,-0.14973256,-0.15485415,789.34064,816.7399,789.7436,797.8022,NaN,NaN,-0.40789794921875,-0.07763671875,0.88507080078125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:14.203,0.34305474,-0.056267384,0.13949125,0.29753265,0.267594,0.055208933,-0.023450771,0.19544871,0.75749564,0.9037002,-0.0942002,0.76820576,0.12397828,1.6983868,0.08298725,0.13646431,-0.050224546,1.2889748,-0.14159401,-0.028376808,786.1172,793.7729,789.7436,793.7729,NaN,NaN,-0.40875244140625,-0.07379150390625,0.8883056640625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:15.205,-0.11806363,0.021346867,-0.1129241,0.13305835,0.2305391,0.47173434,-0.019079356,0.28150272,0.6900336,0.81710654,-0.03245944,0.8001119,0.20506684,1.4605169,0.030517397,0.034874987,-0.101491526,1.3521489,-0.18664135,-0.09376419,790.9524,790.14655,794.17584,789.34064,NaN,NaN,-0.40618896484375,-0.0750732421875,0.88983154296875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:16.208,-0.083522424,0.07483293,-0.21307051,0.08281847,0.14968088,0.44747612,-0.19273822,0.392896,0.71605074,0.9542749,0.11244669,0.7802076,0.24474724,1.4284602,0.020154776,-0.034757644,-0.1904699,1.2950056,-0.24593543,-0.35270587,790.14655,812.71063,801.02563,796.1905,NaN,NaN,-0.40728759765625,-0.0821533203125,0.88677978515625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:17.213,0.117506474,0.10908897,-0.16598418,0.040905196,0.18795618,0.3261814,-0.2143716,0.26030836,1.0100558,1.1075054,0.08041857,0.81784165,0.23333621,1.4690704,0.008359227,0.14756602,-0.1450469,1.4274132,-0.08148903,-0.2609951,782.49084,776.04395,791.75824,780.4762,NaN,NaN,-0.40576171875,-0.07720947265625,0.88818359375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:18.214,0.85947204,0.20556441,0.48561612,0.5014985,0.32690474,0.1769604,0.022139575,0.06599432,1.0102556,0.806303,0.29808328,0.80644757,0.21253577,1.4964175,0.13072807,0.14476438,-0.037460554,1.4461296,-0.049051385,-0.26384562,790.54944,779.67035,784.90845,792.1612,NaN,NaN,-0.40936279296875,-0.0838623046875,0.89031982421875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:19.216,-0.19210507,-0.39085558,0.05970047,0.14206551,-0.03166167,0.4494726,0.11709503,-0.106541865,0.90695554,1.2641644,0.28204527,0.28330022,0.14835538,1.5893949,0.15335555,0.11907119,-0.26385993,1.1727359,-0.2273905,-0.30899212,791.3553,759.12085,786.9231,791.75824,NaN,NaN,-0.4073486328125,-0.07501220703125,0.88995361328125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:20.220,-0.17107522,7.8946864E-4,-0.05909336,-0.11257812,-0.11042836,0.5529478,-9.3899533E-4,-0.13276197,0.9063979,1.2581761,0.2856552,0.5285972,0.23758724,1.6032499,0.18758525,0.1336914,-0.20916086,1.2944924,-0.13842134,-0.22799923,792.1612,788.5348,792.96704,790.54944,NaN,NaN,-0.4039306640625,-0.07904052734375,0.89031982421875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:21.230,-0.0012730544,0.15218185,-0.21966513,0.095048554,-0.008830094,0.40209198,-0.292084,0.07842922,0.8205291,0.9407441,0.25774443,0.67763484,0.2723905,1.564207,0.19569944,0.22763054,-0.24700688,1.410033,-0.07819026,-0.28704712,801.4286,785.31134,793.7729,801.02563,NaN,NaN,-0.407958984375,-0.0736083984375,0.88958740234375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:22.234,0.016631698,-0.54744244,-0.10511749,0.24313727,0.25789526,0.13855724,-0.25303277,0.3472901,1.0096575,1.0053498,0.1759964,0.74896216,0.33032033,1.4007472,0.117386855,0.23631173,-0.114947155,1.3853842,-0.03681969,-0.315763,790.9524,805.4579,789.34064,783.2967,NaN,NaN,-0.40625,-0.07562255859375,0.88958740234375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:23.246,-0.029790191,-0.42527032,-0.12863512,-0.18730424,0.22800583,0.1480277,-0.2528513,0.27885187,1.0419948,0.82845736,0.19685791,0.95107454,0.19144078,1.4757833,0.021567697,0.116698526,-0.08092568,1.4070821,-0.05438104,-0.33387056,784.10254,785.7143,794.57874,790.54944,NaN,NaN,-0.40380859375,-0.07891845703125,0.89141845703125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:24.253,0.057883244,-0.27227047,-0.15429415,0.021358378,0.20738016,0.40154088,-0.08325266,0.013247443,1.0189306,0.52965987,0.13420963,0.94237405,0.023087254,1.5727203,0.053899497,-0.010696008,-0.22320777,1.4101218,-0.25805184,-0.23799688,788.93774,783.2967,795.38464,794.9817,NaN,NaN,-0.40582275390625,-0.07623291015625,0.89068603515625,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:25.256,0.02101025,-0.10937943,-0.12357556,0.267782,0.41419256,0.29805622,-0.33521163,0.30193254,1.1231496,0.5719328,0.19051896,0.93375427,0.045912154,1.5663726,-0.015430704,0.097182736,-0.20284489,1.2067864,-0.29674518,-0.20148166,784.10254,770.80585,786.9231,790.9524,NaN,NaN,-0.40692138671875,-0.0723876953125,0.890380859375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:26.271,0.018927341,-0.17741401,-0.13514873,0.10749141,0.3281929,0.5582962,-0.21715027,0.15464641,1.1334869,1.2541754,0.13032031,0.9554126,0.1370474,1.5117981,-0.009463723,0.0024147816,-0.4147371,1.2434973,-0.29335725,-0.39550126,789.7436,813.91943,797.8022,798.60803,NaN,NaN,-0.4036865234375,-0.078125,0.88653564453125,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:27.277,-0.12180697,-0.20928082,-0.23720941,0.11134442,0.15927395,0.6275833,-0.32092434,-0.05584826,0.9714008,1.2404405,0.05089897,0.7050536,0.21204342,1.501468,-0.00540502,0.19586302,-0.25113717,1.3113582,-0.31597048,-0.31107885,748.6447,779.67035,786.9231,747.8388,NaN,NaN,-0.4052734375,-0.0753173828125,0.8896484375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:28.289,0.5936352,-0.042660248,0.009340314,0.26440364,0.31825462,0.63912004,-0.18609488,0.054800805,0.42902938,0.9587208,0.1474962,0.29621395,0.32982263,1.7008232,0.069670886,0.070349455,-0.18161634,1.417572,-0.07165357,-0.25983053,794.57874,807.0696,791.75824,792.5641,NaN,NaN,-0.40435791015625,-0.0733642578125,0.880615234375,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
2024-02-10 18:36:29.305,0.84013885,0.15558745,0.028081985,1.2443593,0.3040018,0.5059268,0.15932415,0.19930913,0.34368327,0.90515435,0.091183506,0.68091744,0.30195642,1.6797807,0.11105842,0.17601395,-0.14390834,1.3767073,0.0013609596,-0.15984495,847.3626,765.9707,791.3553,820.3663,NaN,NaN,-0.4080810546875,-0.0982666015625,0.89422607421875,4.02252197265625,-0.91217041015625,4.88983154296875,1,1.0,1.0,1.0,1.0,100.00
